VendaItemID;PedidoID;Data;ClienteID;ProdutoID;LojaID;VendedorID;CanalVenda;FormaPagamento;Quantidade;PrecoUnitario;CustoUnitario;PercentualDesconto;ValorBruto;ValorDesconto;ValorLiquido;CustoTotal
219;10133;2024-04-02;332;16;5;7;E-commerce;Cartao Credito;1;146,13;65,00;0,10;146,13;14,61;131,52;65,00
220;10133;2024-04-02;332;68;5;7;E-commerce;Boleto;2;106,02;75,00;0,10;212,04;21,20;190,84;150,00
221;10133;2024-04-02;332;21;5;7;E-commerce;Cartao Credito;1;198,22;108,00;0,05;198,22;9,91;188,31;108,00
222;10134;2024-12-09;676;23;10;18;E-commerce;Cartao Credito;2;84,30;53,00;0;168,60;0,00;168,60;106,00
223;10135;2025-04-01;642;1;5;11;Loja Fisica;Cartao Credito;2;438,15;304,00;0;876,30;0,00;876,30;608,00
224;10135;2025-04-01;642;64;5;11;Loja Fisica;Pix;1;590,82;320,00;0;590,82;0,00;590,82;320,00
225;10135;2025-04-01;642;28;5;11;Loja Fisica;Cartao Credito;1;159,56;98,00;0,05;159,56;7,98;151,58;98,00
226;10136;2025-09-07;7;7;10;18;Loja Fisica;Pix;1;220,80;106,00;0;220,80;0,00;220,80;106,00
227;10137;2024-03-30;112;74;1;37;Loja Fisica;Cartao Debito;2;75,76;32,00;0;151,52;0,00;151,52;64,00
228;10138;2025-01-03;96;9;1;37;E-commerce;Pix;2;111,45;77,00;0,15;222,90;33,44;189,47;154,00
229;10139;2024-05-17;712;68;2;48;E-commerce;Pix;1;106,02;75,00;0;106,02;0,00;106,02;75,00
230;10140;2025-10-06;90;37;9;42;Loja Fisica;Cartao Credito;1;61,93;30,00;0,15;61,93;9,29;52,64;30,00
231;10140;2025-10-06;90;46;9;42;Loja Fisica;Pix;3;353,98;190,00;0,08;1061,94;84,96;976,98;570,00
232;10141;2025-10-09;505;38;8;9;E-commerce;Cartao Credito;4;639,39;299,00;0;2557,56;0,00;2557,56;1196,00
233;10141;2025-10-09;505;16;8;9;E-commerce;Boleto;2;146,13;65,00;0;292,26;0,00;292,26;130,00
234;10141;2025-10-09;505;53;8;9;E-commerce;Pix;1;569,38;241,00;0;569,38;0,00;569,38;241,00
235;10142;2024-01-12;207;40;11;17;E-commerce;Cartao Credito;1;347,83;257,00;0,08;347,83;27,83;320,00;257,00
236;10143;2025-02-09;583;25;12;25;E-commerce;Cartao Debito;1;307,07;133,00;0;307,07;0,00;307,07;133,00
237;10144;2025-04-30;662;69;1;37;Loja Fisica;Boleto;3;128,89;80,00;0,05;386,67;19,33;367,34;240,00
238;10145;2024-02-27;307;69;9;42;Loja Fisica;Pix;1;128,89;80,00;0,08;128,89;10,31;118,58;80,00
239;10145;2024-02-27;307;46;9;42;Loja Fisica;Cartao Credito;1;353,98;190,00;0;353,98;0,00;353,98;190,00
240;10146;2024-07-10;120;5;10;29;E-commerce;Pix;1;377,97;239,00;0;377,97;0,00;377,97;239,00
241;10146;2024-07-10;120;58;10;29;E-commerce;Cartao Credito;2;490,22;308,00;0;980,44;0,00;980,44;616,00
242;10147;2024-04-24;39;65;6;23;E-commerce;Cartao Debito;1;361,13;233,00;0,05;361,13;18,06;343,07;233,00
243;10147;2024-04-24;39;44;6;23;E-commerce;Cartao Debito;3;464,54;216,00;0,10;1393,62;139,36;1254,26;648,00
244;10147;2024-04-24;39;42;6;23;E-commerce;Cartao Credito;1;178,86;79,00;0,15;178,86;26,83;152,03;79,00
245;10148;2025-06-12;136;67;11;33;Loja Fisica;Cartao Debito;1;595,86;264,00;0;595,86;0,00;595,86;264,00
246;10149;2025-08-31;342;3;2;21;Loja Fisica;Pix;1;270,81;144,00;0;270,81;0,00;270,81;144,00
247;10150;2024-07-24;294;16;4;41;Loja Fisica;Cartao Credito;1;146,13;65,00;0;146,13;0,00;146,13;65,00
248;10151;2025-07-09;563;37;6;44;Loja Fisica;Cartao Credito;1;61,93;30,00;0;61,93;0,00;61,93;30,00
249;10152;2024-12-12;455;7;9;42;Loja Fisica;Cartao Credito;1;220,80;106,00;0;220,80;0,00;220,80;106,00
250;10153;2025-12-22;607;46;10;29;E-commerce;Cartao Credito;1;353,98;190,00;0,15;353,98;53,10;300,88;190,00
251;10153;2025-12-22;607;69;10;29;E-commerce;Boleto;1;128,89;80,00;0,15;128,89;19,33;109,56;80,00
252;10154;2024-04-05;480;61;12;38;Loja Fisica;Cartao Credito;1;276,33;194,00;0;276,33;0,00;276,33;194,00
253;10155;2024-09-21;402;42;6;23;Loja Fisica;Cartao Credito;1;178,86;79,00;0;178,86;0,00;178,86;79,00
254;10155;2024-09-21;402;62;6;23;Loja Fisica;Cartao Credito;1;342,76;167,00;0;342,76;0,00;342,76;167,00
255;10155;2024-09-21;402;74;6;23;Loja Fisica;Cartao Credito;1;75,76;32,00;0;75,76;0,00;75,76;32,00
256;10156;2024-04-19;570;60;6;44;E-commerce;Cartao Credito;1;201,75;142,00;0,05;201,75;10,09;191,66;142,00
257;10156;2024-04-19;570;21;6;44;E-commerce;Cartao Credito;4;198,22;108,00;0,05;792,88;39,64;753,24;432,00
258;10157;2025-12-11;442;70;10;29;E-commerce;Pix;2;544,49;299,00;0;1088,98;0,00;1088,98;598,00
259;10158;2025-12-29;499;72;10;29;Loja Fisica;Cartao Credito;1;114,36;63,00;0,05;114,36;5,72;108,64;63,00
260;10158;2025-12-29;499;9;10;29;Loja Fisica;Boleto;1;111,45;77,00;0,10;111,45;11,15;100,31;77,00
261;10159;2025-01-23;507;18;6;16;E-commerce;Pix;3;187,78;108,00;0,15;563,34;84,50;478,84;324,00
262;10160;2025-06-28;400;41;5;11;E-commerce;Cartao Debito;1;604,17;281,00;0,15;604,17;90,63;513,54;281,00
263;10161;2025-03-21;353;66;12;40;Marketplace;Cartao Debito;1;421,89;245,00;0;421,89;0,00;421,89;245,00
264;10161;2025-03-21;353;71;12;40;Marketplace;Pix;3;193,81;118,00;0;581,43;0,00;581,43;354,00
265;10162;2025-01-02;289;41;2;48;E-commerce;Cartao Credito;2;604,17;281,00;0,05;1208,34;60,42;1147,92;562,00
266;10163;2025-11-09;487;54;3;27;Loja Fisica;Pix;1;266,52;127,00;0,15;266,52;39,98;226,54;127,00
267;10163;2025-11-09;487;10;3;27;Loja Fisica;Pix;2;465,89;208,00;0;931,78;0,00;931,78;416,00
268;10164;2025-03-23;87;55;3;47;Loja Fisica;Pix;2;390,96;216,00;0,05;781,92;39,10;742,82;432,00
269;10164;2025-03-23;87;58;3;47;Loja Fisica;Cartao Credito;1;490,22;308,00;0;490,22;0,00;490,22;308,00
270;10165;2025-08-14;749;70;8;43;Loja Fisica;Cartao Debito;1;544,49;299,00;0;544,49;0,00;544,49;299,00
271;10166;2025-12-22;116;19;6;16;E-commerce;Cartao Debito;2;335,99;161,00;0,08;671,98;53,76;618,22;322,00
272;10166;2025-12-22;116;36;6;16;E-commerce;Pix;1;476,13;295,00;0;476,13;0,00;476,13;295,00
273;10166;2025-12-22;116;32;6;16;E-commerce;Pix;1;532,43;285,00;0,10;532,43;53,24;479,19;285,00
274;10166;2025-12-22;116;70;6;16;E-commerce;Pix;2;544,49;299,00;0;1088,98;0,00;1088,98;598,00
275;10167;2025-07-01;481;54;1;37;Loja Fisica;Cartao Credito;1;266,52;127,00;0,15;266,52;39,98;226,54;127,00
276;10167;2025-07-01;481;39;1;37;Loja Fisica;Cartao Credito;2;135,97;82,00;0,08;271,94;21,76;250,18;164,00
277;10167;2025-07-01;481;75;1;37;Loja Fisica;Pix;1;195,44;110,00;0;195,44;0,00;195,44;110,00
278;10168;2025-10-01;294;36;1;3;Loja Fisica;Cartao Credito;1;476,13;295,00;0,08;476,13;38,09;438,04;295,00
279;10169;2024-01-15;115;58;12;25;E-commerce;Cartao Credito;1;490,22;308,00;0;490,22;0,00;490,22;308,00
280;10169;2024-01-15;115;63;12;25;E-commerce;Cartao Debito;1;448,17;301,00;0,08;448,17;35,85;412,32;301,00
281;10169;2024-01-15;115;11;12;25;E-commerce;Cartao Debito;3;351,60;160,00;0,08;1054,80;84,38;970,42;480,00
282;10170;2025-05-22;789;27;7;13;Loja Fisica;Cartao Credito;1;517,31;227,00;0,15;517,31;77,60;439,71;227,00
283;10170;2025-05-22;789;15;7;13;Loja Fisica;Cartao Credito;1;98,13;48,00;0,05;98,13;4,91;93,22;48,00
284;10171;2025-06-29;389;19;4;39;E-commerce;Cartao Credito;1;335,99;161,00;0,05;335,99;16,80;319,19;161,00
285;10172;2025-04-04;695;13;7;8;Loja Fisica;Cartao Credito;3;125,43;65,00;0,10;376,29;37,63;338,66;195,00
286;10173;2025-09-17;280;33;11;17;Loja Fisica;Cartao Credito;2;122,35;81,00;0,05;244,70;12,23;232,46;162,00
287;10174;2024-09-04;689;24;12;32;E-commerce;Pix;1;329,45;186,00;0;329,45;0,00;329,45;186,00
288;10175;2024-01-13;101;29;7;35;Loja Fisica;Cartao Credito;2;597,77;312,00;0;1195,54;0,00;1195,54;624,00
289;10175;2024-01-13;101;16;7;35;Loja Fisica;Cartao Credito;2;146,13;65,00;0;292,26;0,00;292,26;130,00
290;10176;2025-01-19;783;15;11;30;Marketplace;Cartao Credito;2;98,13;48,00;0;196,26;0,00;196,26;96,00
291;10176;2025-01-19;783;10;11;30;Marketplace;Boleto;2;465,89;208,00;0;931,78;0,00;931,78;416,00
292;10177;2025-11-14;264;49;6;16;Loja Fisica;Cartao Credito;1;93,60;65,00;0;93,60;0,00;93,60;65,00
293;10178;2024-07-01;72;23;8;43;Loja Fisica;Cartao Credito;2;84,30;53,00;0;168,60;0,00;168,60;106,00
294;10178;2024-07-01;72;28;8;43;Loja Fisica;Cartao Debito;1;159,56;98,00;0;159,56;0,00;159,56;98,00
295;10178;2024-07-01;72;14;8;43;Loja Fisica;Pix;1;410,81;210,00;0;410,81;0,00;410,81;210,00
296;10179;2025-04-01;510;50;1;3;Loja Fisica;Cartao Credito;1;142,61;60,00;0,10;142,61;14,26;128,35;60,00
297;10179;2025-04-01;510;1;1;3;Loja Fisica;Pix;1;438,15;304,00;0,15;438,15;65,72;372,43;304,00
298;10180;2024-03-12;232;16;9;15;Loja Fisica;Cartao Credito;1;146,13;65,00;0;146,13;0,00;146,13;65,00
299;10180;2024-03-12;232;8;9;15;Loja Fisica;Cartao Credito;2;252,71;167,00;0,10;505,42;50,54;454,88;334,00
300;10180;2024-03-12;232;44;9;15;Loja Fisica;Boleto;1;464,54;216,00;0,05;464,54;23,23;441,31;216,00
301;10180;2024-03-12;232;26;9;15;Loja Fisica;Cartao Debito;1;292,63;186,00;0;292,63;0,00;292,63;186,00
302;10181;2024-11-02;400;63;12;32;Marketplace;Cartao Credito;1;448,17;301,00;0,10;448,17;44,82;403,35;301,00
303;10181;2024-11-02;400;5;12;32;Marketplace;Cartao Debito;1;377,97;239,00;0,10;377,97;37,80;340,17;239,00
304;10182;2025-02-02;554;3;2;48;E-commerce;Cartao Credito;1;270,81;144,00;0;270,81;0,00;270,81;144,00
305;10183;2025-02-19;217;69;2;48;E-commerce;Cartao Credito;1;128,89;80,00;0,08;128,89;10,31;118,58;80,00
306;10183;2025-02-19;217;19;2;48;E-commerce;Cartao Credito;1;335,99;161,00;0;335,99;0,00;335,99;161,00
307;10184;2024-02-16;719;40;4;10;E-commerce;Cartao Credito;2;347,83;257,00;0;695,66;0,00;695,66;514,00
308;10185;2025-08-28;109;9;2;20;Loja Fisica;Cartao Credito;2;111,45;77,00;0,05;222,90;11,15;211,75;154,00
309;10185;2025-08-28;109;52;2;20;Loja Fisica;Pix;1;466,16;306,00;0,10;466,16;46,62;419,54;306,00
310;10186;2024-08-06;608;19;1;37;Loja Fisica;Pix;2;335,99;161,00;0;671,98;0,00;671,98;322,00
311;10187;2025-03-25;596;21;4;41;Loja Fisica;Cartao Credito;1;198,22;108,00;0,05;198,22;9,91;188,31;108,00
312;10188;2025-12-11;709;67;8;43;Loja Fisica;Cartao Debito;1;595,86;264,00;0;595,86;0,00;595,86;264,00
313;10189;2024-02-08;185;39;10;18;E-commerce;Pix;1;135,97;82,00;0;135,97;0,00;135,97;82,00
314;10189;2024-02-08;185;68;10;18;E-commerce;Cartao Credito;4;106,02;75,00;0,08;424,08;33,93;390,15;300,00
315;10190;2025-07-06;225;36;9;12;Loja Fisica;Boleto;1;476,13;295,00;0;476,13;0,00;476,13;295,00
316;10190;2025-07-06;225;61;9;12;Loja Fisica;Pix;1;276,33;194,00;0;276,33;0,00;276,33;194,00
317;10191;2024-08-02;258;6;7;36;Loja Fisica;Cartao Debito;1;367,38;167,00;0;367,38;0,00;367,38;167,00
318;10191;2024-08-02;258;4;7;36;Loja Fisica;Cartao Credito;1;486,34;312,00;0;486,34;0,00;486,34;312,00
319;10192;2025-03-31;594;30;10;29;Loja Fisica;Cartao Credito;2;559,42;244,00;0;1118,84;0,00;1118,84;488,00
320;10193;2025-02-26;385;7;4;41;Marketplace;Cartao Credito;3;220,80;106,00;0;662,40;0,00;662,40;318,00
321;10194;2024-07-01;383;35;7;35;Loja Fisica;Cartao Credito;1;434,65;220,00;0;434,65;0,00;434,65;220,00
322;10194;2024-07-01;383;36;7;35;Loja Fisica;Cartao Credito;1;476,13;295,00;0,15;476,13;71,42;404,71;295,00
323;10195;2024-12-17;303;74;4;28;E-commerce;Cartao Credito;4;75,76;32,00;0,15;303,04;45,46;257,58;128,00
324;10195;2024-12-17;303;67;4;28;E-commerce;Pix;1;595,86;264,00;0;595,86;0,00;595,86;264,00
325;10196;2024-10-12;748;42;1;3;Loja Fisica;Cartao Debito;1;178,86;79,00;0;178,86;0,00;178,86;79,00
326;10196;2024-10-12;748;20;1;3;Loja Fisica;Cartao Credito;3;214,01;112,00;0;642,03;0,00;642,03;336,00
327;10196;2024-10-12;748;68;1;3;Loja Fisica;Boleto;1;106,02;75,00;0,15;106,02;15,90;90,12;75,00
328;10197;2025-04-08;247;28;8;43;Loja Fisica;Cartao Credito;1;159,56;98,00;0;159,56;0,00;159,56;98,00
329;10197;2025-04-08;247;3;8;43;Loja Fisica;Cartao Credito;1;270,81;144,00;0;270,81;0,00;270,81;144,00
330;10198;2025-08-07;598;52;12;25;Loja Fisica;Cartao Credito;1;466,16;306,00;0,15;466,16;69,92;396,24;306,00
331;10199;2025-10-10;643;68;1;37;Loja Fisica;Pix;1;106,02;75,00;0,05;106,02;5,30;100,72;75,00
332;10199;2025-10-10;643;70;1;37;Loja Fisica;Boleto;1;544,49;299,00;0;544,49;0,00;544,49;299,00
333;10199;2025-10-10;643;43;1;37;Loja Fisica;Pix;2;564,99;284,00;0;1129,98;0,00;1129,98;568,00
334;10200;2025-01-07;114;47;1;3;Loja Fisica;Pix;1;477,26;210,00;0,10;477,26;47,73;429,53;210,00
335;10201;2025-12-27;142;62;4;10;Marketplace;Pix;2;342,76;167,00;0,15;685,52;102,83;582,69;334,00
336;10202;2024-08-02;780;65;12;32;Loja Fisica;Cartao Credito;2;361,13;233,00;0;722,26;0,00;722,26;466,00
337;10203;2025-04-08;514;58;8;43;Loja Fisica;Pix;2;490,22;308,00;0,15;980,44;147,07;833,37;616,00
338;10204;2024-03-08;469;37;4;28;Loja Fisica;Cartao Credito;3;61,93;30,00;0;185,79;0,00;185,79;90,00
339;10205;2025-12-14;509;38;3;1;Loja Fisica;Pix;1;639,39;299,00;0,10;639,39;63,94;575,45;299,00
340;10206;2024-12-21;455;9;7;13;E-commerce;Cartao Credito;1;111,45;77,00;0,15;111,45;16,72;94,73;77,00
341;10207;2025-10-22;422;63;6;23;Loja Fisica;Pix;1;448,17;301,00;0,10;448,17;44,82;403,35;301,00
342;10207;2025-10-22;422;59;6;23;Loja Fisica;Cartao Debito;1;39,89;28,00;0;39,89;0,00;39,89;28,00
343;10208;2024-09-23;496;19;4;10;Loja Fisica;Cartao Debito;1;335,99;161,00;0,05;335,99;16,80;319,19;161,00
344;10209;2024-06-13;549;21;12;25;Loja Fisica;Cartao Debito;1;198,22;108,00;0;198,22;0,00;198,22;108,00
345;10209;2024-06-13;549;57;12;25;Loja Fisica;Cartao Credito;1;97,18;57,00;0;97,18;0,00;97,18;57,00
346;10209;2024-06-13;549;41;12;25;Loja Fisica;Cartao Credito;4;604,17;281,00;0;2416,68;0,00;2416,68;1124,00
347;10209;2024-06-13;549;21;12;25;Loja Fisica;Cartao Debito;1;198,22;108,00;0;198,22;0,00;198,22;108,00
348;10210;2025-05-26;470;38;3;27;Marketplace;Cartao Debito;1;639,39;299,00;0;639,39;0,00;639,39;299,00
349;10211;2025-08-10;151;44;11;33;E-commerce;Cartao Credito;2;464,54;216,00;0,10;929,08;92,91;836,17;432,00
350;10211;2025-08-10;151;4;11;33;E-commerce;Cartao Credito;1;486,34;312,00;0,15;486,34;72,95;413,39;312,00
351;10212;2024-11-30;623;36;1;3;E-commerce;Pix;1;476,13;295,00;0;476,13;0,00;476,13;295,00
352;10212;2024-11-30;623;12;1;3;E-commerce;Cartao Credito;4;442,84;299,00;0,05;1771,36;88,57;1682,79;1196,00
353;10213;2025-09-11;58;55;9;12;Marketplace;Cartao Credito;1;390,96;216,00;0;390,96;0,00;390,96;216,00
354;10214;2024-11-11;575;54;8;43;Loja Fisica;Cartao Credito;2;266,52;127,00;0;533,04;0,00;533,04;254,00
355;10214;2024-11-11;575;55;8;43;Loja Fisica;Cartao Credito;2;390,96;216,00;0,05;781,92;39,10;742,82;432,00
356;10215;2024-03-29;213;9;3;27;Loja Fisica;Pix;3;111,45;77,00;0,08;334,35;26,75;307,60;231,00
357;10215;2024-03-29;213;53;3;27;Loja Fisica;Cartao Credito;2;569,38;241,00;0;1138,76;0,00;1138,76;482,00
358;10215;2024-03-29;213;73;3;27;Loja Fisica;Cartao Credito;2;105,23;75,00;0;210,46;0,00;210,46;150,00
359;10215;2024-03-29;213;38;3;27;Loja Fisica;Boleto;1;639,39;299,00;0;639,39;0,00;639,39;299,00
360;10216;2025-08-22;506;1;5;4;Loja Fisica;Cartao Debito;1;438,15;304,00;0;438,15;0,00;438,15;304,00
361;10217;2025-04-28;670;63;2;20;E-commerce;Cartao Credito;3;448,17;301,00;0,10;1344,51;134,45;1210,06;903,00
362;10218;2024-10-10;69;73;8;43;E-commerce;Pix;1;105,23;75,00;0;105,23;0,00;105,23;75,00
363;10219;2025-12-11;383;21;2;21;Loja Fisica;Cartao Credito;1;198,22;108,00;0;198,22;0,00;198,22;108,00
364;10219;2025-12-11;383;18;2;21;Loja Fisica;Cartao Credito;1;187,78;108,00;0;187,78;0,00;187,78;108,00
365;10220;2024-12-30;297;66;1;3;Loja Fisica;Cartao Credito;1;421,89;245,00;0,10;421,89;42,19;379,70;245,00
366;10220;2024-12-30;297;22;1;3;Loja Fisica;Cartao Credito;1;489,98;310,00;0,15;489,98;73,50;416,48;310,00
367;10221;2024-11-04;702;75;5;34;E-commerce;Cartao Credito;1;195,44;110,00;0;195,44;0,00;195,44;110,00
368;10222;2025-01-16;422;28;8;9;Loja Fisica;Boleto;1;159,56;98,00;0;159,56;0,00;159,56;98,00
369;10222;2025-01-16;422;72;8;9;Loja Fisica;Cartao Debito;1;114,36;63,00;0,15;114,36;17,15;97,21;63,00
370;10222;2025-01-16;422;71;8;9;Loja Fisica;Cartao Credito;2;193,81;118,00;0,15;387,62;58,14;329,48;236,00
371;10223;2024-03-19;135;47;2;21;Marketplace;Cartao Debito;1;477,26;210,00;0,05;477,26;23,86;453,40;210,00
372;10224;2024-12-16;727;29;3;1;Loja Fisica;Cartao Credito;1;597,77;312,00;0,10;597,77;59,78;537,99;312,00
373;10224;2024-12-16;727;17;3;1;Loja Fisica;Cartao Credito;1;359,57;219,00;0;359,57;0,00;359,57;219,00
374;10225;2024-04-24;20;26;2;14;E-commerce;Pix;1;292,63;186,00;0,15;292,63;43,89;248,74;186,00
375;10225;2024-04-24;20;61;2;14;E-commerce;Cartao Credito;1;276,33;194,00;0;276,33;0,00;276,33;194,00
376;10226;2024-01-11;127;24;2;20;Marketplace;Cartao Credito;2;329,45;186,00;0;658,90;0,00;658,90;372,00
377;10227;2024-10-11;357;65;10;18;Loja Fisica;Boleto;1;361,13;233,00;0;361,13;0,00;361,13;233,00
378;10227;2024-10-11;357;68;10;18;Loja Fisica;Cartao Debito;1;106,02;75,00;0;106,02;0,00;106,02;75,00
379;10227;2024-10-11;357;69;10;18;Loja Fisica;Cartao Credito;1;128,89;80,00;0,10;128,89;12,89;116,00;80,00
380;10228;2025-05-31;487;14;12;38;Loja Fisica;Cartao Debito;1;410,81;210,00;0;410,81;0,00;410,81;210,00
381;10228;2025-05-31;487;66;12;38;Loja Fisica;Boleto;1;421,89;245,00;0;421,89;0,00;421,89;245,00
382;10229;2025-04-22;533;72;2;21;Loja Fisica;Cartao Credito;2;114,36;63,00;0;228,72;0,00;228,72;126,00
383;10229;2025-04-22;533;37;2;21;Loja Fisica;Cartao Credito;1;61,93;30,00;0,10;61,93;6,19;55,74;30,00
384;10230;2025-03-30;568;25;4;41;Loja Fisica;Boleto;2;307,07;133,00;0,15;614,14;92,12;522,02;266,00
385;10230;2025-03-30;568;48;4;41;Loja Fisica;Pix;1;207,39;147,00;0,10;207,39;20,74;186,65;147,00
386;10230;2025-03-30;568;57;4;41;Loja Fisica;Cartao Credito;1;97,18;57,00;0,10;97,18;9,72;87,46;57,00
387;10230;2025-03-30;568;52;4;41;Loja Fisica;Pix;2;466,16;306,00;0;932,32;0,00;932,32;612,00
388;10231;2024-06-21;373;16;2;48;Marketplace;Pix;1;146,13;65,00;0,05;146,13;7,31;138,82;65,00
389;10232;2025-12-31;608;46;10;29;Loja Fisica;Cartao Debito;1;353,98;190,00;0,08;353,98;28,32;325,66;190,00
390;10232;2025-12-31;608;66;10;29;Loja Fisica;Cartao Credito;1;421,89;245,00;0,15;421,89;63,28;358,61;245,00
391;10233;2025-05-16;237;7;8;9;E-commerce;Pix;2;220,80;106,00;0,05;441,60;22,08;419,52;212,00
392;10234;2025-01-26;696;10;10;18;Loja Fisica;Boleto;2;465,89;208,00;0,08;931,78;74,54;857,24;416,00
393;10235;2024-07-25;678;44;5;34;Loja Fisica;Pix;2;464,54;216,00;0,08;929,08;74,33;854,75;432,00
394;10236;2024-02-02;122;57;7;36;Loja Fisica;Cartao Credito;1;97,18;57,00;0;97,18;0,00;97,18;57,00
395;10237;2024-11-06;169;63;12;38;Loja Fisica;Pix;2;448,17;301,00;0,08;896,34;71,71;824,63;602,00
396;10238;2025-12-02;586;65;9;12;Loja Fisica;Pix;1;361,13;233,00;0;361,13;0,00;361,13;233,00
397;10238;2025-12-02;586;46;9;12;Loja Fisica;Cartao Credito;2;353,98;190,00;0;707,96;0,00;707,96;380,00
398;10239;2024-12-23;598;49;12;32;Loja Fisica;Cartao Debito;1;93,60;65,00;0;93,60;0,00;93,60;65,00
399;10239;2024-12-23;598;8;12;32;Loja Fisica;Cartao Credito;2;252,71;167,00;0;505,42;0,00;505,42;334,00
400;10239;2024-12-23;598;11;12;32;Loja Fisica;Cartao Debito;3;351,60;160,00;0;1054,80;0,00;1054,80;480,00
401;10240;2024-06-22;552;73;1;37;Loja Fisica;Cartao Credito;1;105,23;75,00;0,05;105,23;5,26;99,97;75,00
402;10241;2025-08-25;325;63;1;3;Loja Fisica;Cartao Credito;1;448,17;301,00;0,10;448,17;44,82;403,35;301,00
403;10242;2025-11-14;171;26;6;23;E-commerce;Cartao Debito;1;292,63;186,00;0,15;292,63;43,89;248,74;186,00
404;10243;2025-07-02;295;29;4;41;Loja Fisica;Pix;2;597,77;312,00;0;1195,54;0,00;1195,54;624,00
405;10244;2025-08-29;280;55;6;23;Loja Fisica;Cartao Credito;1;390,96;216,00;0,15;390,96;58,64;332,32;216,00
406;10244;2025-08-29;280;65;6;23;Loja Fisica;Pix;2;361,13;233,00;0,05;722,26;36,11;686,15;466,00
407;10245;2025-02-28;258;3;7;13;E-commerce;Cartao Debito;2;270,81;144,00;0,08;541,62;43,33;498,29;288,00
408;10246;2024-08-06;761;56;11;46;Marketplace;Pix;3;378,13;256,00;0,10;1134,39;113,44;1020,95;768,00
409;10247;2025-01-08;152;56;8;43;Loja Fisica;Boleto;1;378,13;256,00;0,15;378,13;56,72;321,41;256,00
410;10247;2025-01-08;152;27;8;43;Loja Fisica;Boleto;2;517,31;227,00;0;1034,62;0,00;1034,62;454,00
411;10248;2024-09-19;616;25;11;30;Loja Fisica;Boleto;1;307,07;133,00;0,15;307,07;46,06;261,01;133,00
412;10249;2025-07-27;433;35;7;13;E-commerce;Boleto;1;434,65;220,00;0;434,65;0,00;434,65;220,00
413;10250;2025-07-17;660;3;3;47;E-commerce;Cartao Credito;1;270,81;144,00;0;270,81;0,00;270,81;144,00
414;10250;2025-07-17;660;9;3;47;E-commerce;Cartao Debito;3;111,45;77,00;0,05;334,35;16,72;317,63;231,00
415;10250;2025-07-17;660;12;3;47;E-commerce;Pix;1;442,84;299,00;0,15;442,84;66,43;376,41;299,00
416;10250;2025-07-17;660;15;3;47;E-commerce;Cartao Debito;1;98,13;48,00;0,08;98,13;7,85;90,28;48,00
417;10251;2025-08-17;258;16;9;42;Loja Fisica;Cartao Credito;2;146,13;65,00;0;292,26;0,00;292,26;130,00
418;10252;2025-02-03;762;14;12;25;Loja Fisica;Cartao Credito;1;410,81;210,00;0;410,81;0,00;410,81;210,00
419;10253;2025-08-26;503;41;1;3;Loja Fisica;Pix;1;604,17;281,00;0,05;604,17;30,21;573,96;281,00
420;10253;2025-08-26;503;19;1;3;Loja Fisica;Cartao Credito;1;335,99;161,00;0,10;335,99;33,60;302,39;161,00
421;10254;2025-10-22;36;31;10;18;E-commerce;Cartao Credito;1;331,86;210,00;0,05;331,86;16,59;315,27;210,00
422;10254;2025-10-22;36;47;10;18;E-commerce;Cartao Credito;3;477,26;210,00;0,10;1431,78;143,18;1288,60;630,00
423;10255;2025-03-29;9;39;7;35;Marketplace;Pix;1;135,97;82,00;0,15;135,97;20,40;115,57;82,00
424;10256;2024-06-13;647;5;8;43;Loja Fisica;Boleto;1;377,97;239,00;0;377,97;0,00;377,97;239,00
425;10256;2024-06-13;647;61;8;43;Loja Fisica;Cartao Credito;2;276,33;194,00;0,15;552,66;82,90;469,76;388,00
426;10257;2024-04-12;716;71;3;47;Loja Fisica;Pix;2;193,81;118,00;0,05;387,62;19,38;368,24;236,00
427;10258;2025-10-18;189;1;11;30;E-commerce;Cartao Credito;1;438,15;304,00;0,10;438,15;43,81;394,33;304,00
428;10258;2025-10-18;189;15;11;30;E-commerce;Pix;1;98,13;48,00;0,08;98,13;7,85;90,28;48,00
429;10259;2025-10-26;609;58;3;27;E-commerce;Cartao Credito;1;490,22;308,00;0,10;490,22;49,02;441,20;308,00
430;10259;2025-10-26;609;42;3;27;E-commerce;Cartao Credito;2;178,86;79,00;0;357,72;0,00;357,72;158,00
431;10260;2025-02-06;585;12;7;13;Loja Fisica;Cartao Credito;4;442,84;299,00;0;1771,36;0,00;1771,36;1196,00
432;10260;2025-02-06;585;7;7;13;Loja Fisica;Pix;1;220,80;106,00;0,05;220,80;11,04;209,76;106,00
433;10260;2025-02-06;585;48;7;13;Loja Fisica;Cartao Credito;1;207,39;147,00;0,08;207,39;16,59;190,80;147,00
434;10261;2025-03-21;690;25;8;9;Loja Fisica;Boleto;3;307,07;133,00;0,15;921,21;138,18;783,03;399,00
435;10262;2025-05-21;134;37;7;13;Loja Fisica;Cartao Credito;2;61,93;30,00;0;123,86;0,00;123,86;60,00
436;10263;2024-05-29;298;32;1;37;Marketplace;Pix;1;532,43;285,00;0,10;532,43;53,24;479,19;285,00
437;10264;2025-04-25;332;50;3;2;Marketplace;Pix;2;142,61;60,00;0,10;285,22;28,52;256,70;120,00
